Identifiant de document,Reference document,1 Articles CGI,2 Articles CGI,3 Articles CGI,4 Articles CGI,5 Articles CGI,No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain
,,,,,,,000001,14/06/2024,Vente,"204250,00",7,,RUE,1756,DU CHANOINE BESSEDE,34500,BEZIERS,34,32,,HW,304,,,,,,,,,,,,0,1,Maison,,89,4,S,,276
,,,,,,,000001,06/06/2024,Vente,"241000,00",12,,RUE,2361,DE LA COURONDELLE,34500,BEZIERS,34,32,,OV,340,,,,,,,,,,,,0,1,Maison,,112,4,S,,420
,,,,,,,000001,12/06/2024,Vente,"90000,00",67,,RUE,1670,CASIMIR PERET,34500,BEZIERS,34,32,,PY,164,,,,,,,,,,,,0,2,Appartement,,15,1,S,,50
,,,,,,,000001,12/06/2024,Vente,"90000,00",67,,RUE,1670,CASIMIR PERET,34500,BEZIERS,34,32,,PY,164,,,,,,,,,,,,0,2,Appartement,,25,1,S,,50
,,,,,,,000001,12/06/2024,Vente,"90000,00",67,,RUE,1670,CASIMIR PERET,34500,BEZIERS,34,32,,PY,164,,,,,,,,,,,,0,2,Appartement,,15,1,S,,50
,,,,,,,000001,12/06/2024,Vente,"90000,00",67,,RUE,1670,CASIMIR PERET,34500,BEZIERS,34,32,,PY,164,,,,,,,,,,,,0,2,Appartement,,65,3,S,,50
,,,,,,,000001,06/06/2024,Vente,"177500,00",5,,RUE,5394,CDT DENOIX DE SAINT MARC,34500,BEZIERS,34,32,,HW,178,,,,,,,,,,,,0,1,Maison,,91,5,S,,395
,,,,,,,000001,24/05/2024,Vente terrain à bâtir,"145000,00",,,,B087,LE FRIGOULAS,34500,BEZIERS,34,32,,DM,547,,,,,,,,,,,,0,,,,,,AB,,396
,,,,,,,000001,13/06/2024,Vente,"105000,00",22,,BD,2720,BERTRAND DUGUESCLIN,34500,BEZIERS,34,32,,OZ,116,,6,"69,58",,,,,,,,,1,2,Appartement,,70,4,,,
,,,,,,,000001,10/06/2024,Vente,"233200,00",15,,IMP,3403,FRANCOIS MAURIAC,34500,BEZIERS,34,32,,DL,234,,,,,,,,,,,,0,1,Maison,,117,4,S,,223
,,,,,,,000001,11/06/2024,Vente,"801030,00",26,,RUE,7139,DE SAINT ANDREWS,34500,BEZIERS,34,32,,EO,42,,,,,,,,,,,,0,3,Dépendance,,0,0,S,,1243
,,,,,,,000001,11/06/2024,Vente,"801030,00",26,,RUE,7139,DE SAINT ANDREWS,34500,BEZIERS,34,32,,EO,42,,,,,,,,,,,,0,1,Maison,,180,5,S,,1243
,,,,,,,000001,14/06/2024,Vente en l'état futur d'achèvement,"254500,00",,,,B087,LE FRIGOULAS,34500,BEZIERS,34,32,,DM,334,,94,"65,87",,,,,,,,,1,,,,,,,,
,,,,,,,000001,14/06/2024,Vente en l'état futur d'achèvement,"254500,00",,,,B087,LE FRIGOULAS,34500,BEZIERS,34,32,,DM,334,,73,"18,00",,,,,,,,,1,,,,,,,,
,,,,,,,000001,31/05/2024,Vente,"160002,00",6,,RUE,8098,YVES MONTAND,34500,BEZIERS,34,32,,HT,307,,,,,,,,,,,,0,2,Appartement,,40,2,S,,270
,,,,,,,000001,31/05/2024,Vente,"160002,00",6,,RUE,8098,YVES MONTAND,34500,BEZIERS,34,32,,HT,307,,,,,,,,,,,,0,2,Appartement,,60,3,S,,270
,,,,,,,000001,31/05/2024,Vente,"160002,00",6,,RUE,8098,YVES MONTAND,34500,BEZIERS,34,32,,HT,307,,,,,,,,,,,,0,3,Dépendance,,0,0,S,,270
,,,,,,,000001,06/02/2024,Adjudication,"46000,00",43,,RUE,0430,DES ANC COMBATTANTS,34500,BEZIERS,34,32,,MO,167,,1,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,06/02/2024,Adjudication,"46000,00",43,,RUE,0430,DES ANC COMBATTANTS,34500,BEZIERS,34,32,,MO,167,,1,,,,,,,,,,1,2,Appartement,,61,3,,,
